gene,base_mean,log2fc,pvalue,padj
GATA131,4.851,0.15567,0.6589606494076512,1.0
HIF131,31.954,-0.0989,0.9753917030852102,1.0
IL131,122.558,0.16516,0.7332094887594331,1.0
JAK131,3368.789,0.12158,0.822551394503609,1.0
KRAS131,66.467,-0.59863,0.4346754702054569,1.0
LDH131,370.488,-0.17286,0.6742864824383324,1.0
MYC131,38.68,-0.04476,0.6469953093228569,1.0
NFK131,114.857,-0.06411,1.0,1.0
PTEN131,9.872,0.50644,0.502013552962076,1.0
RAS131,508.419,0.08675,1.0,1.0
STAT131,86.221,-0.25626,0.4595107886316137,1.0
TP131,31.542,2.07689,0.0005046740298168699,0.039582276848381955
VEGF131,7.829,0.17197,0.6814043778592941,1.0
WNT131,15.277,0.50225,0.6564167970035151,1.0
ZEB131,696.308,0.32506,0.5658781631282289,1.0
ACTB132,363.907,-3.60052,8.131123465150494e-12,5.420748976766996e-09
BRCA132,26.268,0.13093,1.0,1.0
CDK132,164.007,0.15105,0.7313278424743025,1.0
EGFR132,14.867,-0.1493,0.3890160716745345,1.0
FOX132,1169.053,-0.41754,0.3943950428157081,1.0
GATA132,12.749,0.90175,0.2854592497285405,1.0
HIF132,135.677,-0.07671,1.0,1.0
IL132,7.78,0.09886,1.0,1.0
JAK132,3.835,-0.05045,0.5377493766844592,1.0
KRAS132,770.832,0.20631,0.8868664206259117,1.0
LDH132,223.537,-0.13789,0.9302792716156408,1.0
MYC132,2.967,1.89449,0.08273304436455252,1.0
NFK132,120.727,-0.34058,0.3010092753036079,1.0
PTEN132,55.337,0.55374,0.39202176898951974,1.0
RAS132,4.983,-0.00823,0.7424762462727273,1.0
STAT132,34.38,-0.16754,0.6038701957924443,1.0
TP132,1.41,0.11938,1.0,1.0
VEGF132,20.901,-0.33169,0.4594902288722157,1.0
WNT132,70.544,0.39168,0.560378074716853,1.0
ZEB132,56.036,0.00489,0.6257037233564109,1.0
ACTB133,99.977,0.19852,0.5238433596979986,1.0
BRCA133,1400.551,0.00608,1.0,1.0
CDK133,7.175,0.14327,0.5709350399737936,1.0
EGFR133,28.703,-0.06648,0.7202200181570151,1.0
FOX133,4.775,-0.05349,0.6596915377086269,1.0
GATA133,504.706,-0.12286,0.5946612838638717,1.0
HIF133,666.346,-0.49818,0.19912129607924697,1.0
IL133,22.206,0.11613,1.0,1.0
JAK133,157.878,0.14929,0.3319405236288958,1.0
KRAS133,164.086,0.57754,0.33034343142188016,1.0
LDH133,68.247,-0.25675,0.7368613152303126,1.0
MYC133,241.075,0.51452,0.4374164932898776,1.0
NFK133,2.431,-0.08959,1.0,1.0
PTEN133,71.14,0.33139,0.3091198420428291,1.0
RAS133,23.657,-0.03449,1.0,1.0
STAT133,52.774,-0.49822,0.23513271236914654,1.0
TP133,2.313,-0.12526,1.0,1.0
VEGF133,12.858,0.39071,0.7893741143494335,1.0
WNT133,10.575,-0.21022,0.3807033944358722,1.0
ZEB133,34.682,-0.42063,0.6144817582719065,1.0
ACTB134,924.939,-0.67104,0.20102056296696108,1.0
BRCA134,81.04,-0.34868,0.8376236008885366,1.0
CDK134,86.542,-0.26971,0.9816251966814891,1.0
EGFR134,657.901,-0.0798,1.0,1.0
FOX134,9.801,0.15616,0.8513283099196557,1.0
GATA134,102.624,0.46247,0.36198691342081185,1.0
HIF134,79.713,-0.18106,0.3688442043121836,1.0
IL134,23.809,-0.39768,0.2861352083270773,1.0
JAK134,130.317,1.04218,0.020180482282400734,1.0
KRAS134,10.044,-0.11996,0.9988258942916712,1.0
LDH134,66.587,0.19551,0.3612611955226242,1.0
MYC134,18.422,-0.38915,0.6773481268061504,1.0
NFK134,69.923,0.41509,0.225702394799418,1.0
PTEN134,1049.591,0.16218,0.28942828750726834,1.0
RAS134,1.98,0.1453,0.7353788440466966,1.0
STAT134,497.573,0.82066,0.09265721958215199,1.0
TP134,37.398,0.13338,0.5092418005196839,1.0
VEGF134,200.54,-0.1214,0.40803594625157785,1.0
WNT134,105.06,0.14449,0.6079061428625177,1.0
ZEB134,125.641,-0.03156,0.5970822623453023,1.0
ACTB135,388.765,-0.1917,0.9609091249242185,1.0
BRCA135,68.833,0.0614,0.585071705398191,1.0
CDK135,62.112,0.3901,0.7693071543170791,1.0
EGFR135,22.393,-0.34071,0.43894616896075,1.0
FOX135,8.774,-0.16391,1.0,1.0
GATA135,239.739,-0.46527,0.1959982953349689,1.0
HIF135,3.653,-0.06588,1.0,1.0
IL135,662.7,0.36592,0.47838016103294817,1.0
JAK135,11.59,0.09711,0.8704081447172596,1.0
KRAS135,179.917,-0.1522,0.3710233389821777,1.0
LDH135,510.524,-0.05482,0.39823939881454345,1.0
MYC135,3.077,0.40896,0.6167934665643483,1.0
NFK135,3.176,-0.01848,1.0,1.0
PTEN135,219.506,-0.00701,0.5392583475278191,1.0
RAS135,6.235,0.73184,0.3266324728332423,1.0
STAT135,25.516,-0.30799,0.8584908107662924,1.0
TP135,7.794,0.00627,0.5635695362163418,1.0
VEGF135,15.456,0.30707,0.9588976159093627,1.0
WNT135,24.856,-0.00163,0.4182742287657363,1.0
ZEB135,20.906,-0.29589,0.7563572995641142,1.0
ACTB136,138.091,-0.23556,0.7059143124467838,1.0
BRCA136,12.381,0.11311,0.7853303073923683,1.0
CDK136,11.609,0.05221,0.6327167904197126,1.0
EGFR136,55.309,-0.06295,0.8855751571804239,1.0
FOX136,7.294,0.09704,1.0,1.0
GATA136,31.431,-0.10532,1.0,1.0
HIF136,32.25,0.25131,0.402653649122931,1.0
IL136,770.561,0.05244,0.564517103781273,1.0
JAK136,145.993,-0.13438,0.9044136741211065,1.0
KRAS136,1439.259,0.07083,0.5319669393890439,1.0
LDH136,655.106,0.05022,0.3986229126913317,1.0
MYC136,275.802,-0.05167,0.4566653593601685,1.0
NFK136,6.923,-0.28698,0.5343591520694808,1.0
PTEN136,5.752,-0.03993,0.469069486951601,1.0
RAS136,0.915,-0.16157,0.4792715051477493,1.0
STAT136,9.128,0.09725,0.5550197668209362,1.0
TP136,20.691,-0.19022,1.0,1.0
VEGF136,23.003,0.30728,0.8291767191458835,1.0
WNT136,180.648,-0.25484,0.9595115678685395,1.0
ZEB136,31.745,-0.25176,0.30254184119504857,1.0
ACTB137,371.996,-0.48351,0.274433989996427,1.0
BRCA137,457.799,0.28006,0.3208946349575198,1.0
CDK137,7.572,0.42633,0.30201128421914863,1.0
EGFR137,25.408,0.02416,0.9684293623544197,1.0
FOX137,7.276,0.03104,1.0,1.0
GATA137,4.87,0.02067,0.9453773534053398,1.0
HIF137,226.544,0.09959,0.6797826895261547,1.0
IL137,5368.502,-0.07901,0.7270877895385194,1.0
JAK137,18.991,-3.99595,1.855397115269431e-08,8.246209401197471e-06
KRAS137,14.303,-0.18506,0.8099117189350926,1.0
LDH137,847.933,-0.29406,0.3295996293063377,1.0
MYC137,10.778,0.3513,0.4695803922512068,1.0
NFK137,12.088,-0.89941,0.11400161111313444,1.0
PTEN137,78.582,-0.08431,0.38910068582010376,1.0
RAS137,15.424,0.14906,0.5303505823895005,1.0
STAT137,149.269,0.27325,0.5078537925444339,1.0
TP137,22.434,-0.13163,1.0,1.0
VEGF137,37.635,-0.16065,0.6657084512296109,1.0
WNT137,32.592,0.01098,0.7362941181377856,1.0
ZEB137,109.466,-0.48899,0.3906201316730116,1.0
ACTB138,23.6,0.31339,0.46984051265527843,1.0
BRCA138,658.991,0.25036,0.42638569126647624,1.0
CDK138,100.307,0.14234,0.9256361127249877,1.0
EGFR138,2.544,-0.09042,0.5723316864974324,1.0
FOX138,260.208,0.15485,0.42942155201670046,1.0
GATA138,73.074,4.90966,1.4866927198143086e-14,1.9822569597524115e-11
HIF138,1719.568,0.1425,0.8437783849417869,1.0
IL138,74.066,0.06216,1.0,1.0
JAK138,0.106,0.08938,1.0,1.0
KRAS138,228.887,-0.27451,0.27266481377416885,1.0
LDH138,325.218,0.05003,0.41900050420738355,1.0
MYC138,41.85,-0.01389,1.0,1.0
NFK138,3.903,-0.09646,1.0,1.0
PTEN138,3146.797,-0.1519,0.5999975689895518,1.0
RAS138,11.182,0.10588,0.6147398167263137,1.0
STAT138,149.736,-0.25521,0.5892651963059747,1.0
TP138,31.396,-0.5404,0.19601176193371783,1.0
VEGF138,417.826,0.09944,1.0,1.0
WNT138,9.422,-0.26647,0.3262563130468081,1.0
ZEB138,23.656,-0.3375,0.7935762013729847,1.0
ACTB139,122.336,-0.26281,0.930768787478457,1.0
BRCA139,796.522,0.22837,0.5028499378342548,1.0
CDK139,109.745,-0.26399,0.5801638274857149,1.0
EGFR139,139.277,-0.13694,0.5237867099036201,1.0
FOX139,149.882,-0.16482,0.6505534458057078,1.0
GATA139,116.816,-0.19731,0.4183405065524488,1.0
HIF139,7.564,0.13909,1.0,1.0
IL139,144.863,0.10167,0.5302867076059398,1.0
JAK139,516.85,0.40941,0.4086678752023491,1.0
KRAS139,59.791,0.27106,0.9480876221096098,1.0
LDH139,6.535,0.02601,1.0,1.0
MYC139,28.229,-0.32295,0.5058798328746157,1.0
NFK139,27.949,0.09607,0.4731120857718353,1.0
PTEN139,7.236,0.19993,0.43537083960686335,1.0
RAS139,54.034,0.1334,0.9619892661795343,1.0
STAT139,321.78,-0.06613,0.7835271522995161,1.0
TP139,18.797,-0.22315,0.2957812328267328,1.0
VEGF139,227.942,0.41314,0.5160373268902533,1.0
WNT139,4.883,0.17359,0.5482265753362767,1.0
ZEB139,52.936,-0.11086,0.45720027511417066,1.0
ACTB140,4.588,0.08063,1.0,1.0
BRCA140,18.44,0.27577,0.3487327247437117,1.0
CDK140,57.938,-0.01197,0.7293792576412399,1.0
EGFR140,102.409,-0.08377,1.0,1.0
FOX140,10.034,-0.24331,0.4308077391368295,1.0
GATA140,1.461,-0.10877,0.7431384398539068,1.0
HIF140,103.964,-0.06169,0.9179158315207231,1.0
IL140,3046.492,-0.3685,0.45001893575471624,1.0
JAK140,50.518,0.02859,1.0,1.0
KRAS140,222.518,-0.21182,0.2950221734434754,1.0
LDH140,198.918,0.23125,0.5479307956194226,1.0
MYC140,228.366,-0.00452,0.6689551478993703,1.0
NFK140,5.782,0.06208,1.0,1.0
PTEN140,5.911,0.39819,0.7592498006954383,1.0
RAS140,17.92,-0.17018,0.36748658416776064,1.0
STAT140,329.022,0.04991,0.7948856100865751,1.0
TP140,25.041,-0.49973,0.2771815400889319,1.0
VEGF140,178.426,0.07923,0.8161306868045107,1.0
WNT140,26.734,-0.20384,0.4871399957786585,1.0
ZEB140,54.801,0.45904,0.6594991581220817,1.0
ACTB141,5.162,0.2386,0.529119690660709,1.0
BRCA141,29.931,-0.36295,0.460501263835134,1.0
CDK141,54.13,-0.18246,0.6811951142293382,1.0
EGFR141,2.044,0.1185,1.0,1.0
FOX141,76.001,0.31483,0.23336430159527757,1.0
GATA141,888.889,-0.31708,0.5294191484015585,1.0
HIF141,2.791,-0.2152,0.960503483631202,1.0
IL141,1221.464,0.06266,1.0,1.0
JAK141,377.791,0.27021,0.33477283253809836,1.0
KRAS141,5.358,0.03307,1.0,1.0
LDH141,151.774,-0.32689,0.5786433211378634,1.0
MYC141,9.816,0.02099,0.5982640858686583,1.0
NFK141,267.795,0.15421,0.7277181056998321,1.0
PTEN141,38.45,0.64162,0.22680636454082484,1.0
RAS141,515.135,0.01536,1.0,1.0
STAT141,28.199,0.07784,0.5798286232026794,1.0
TP141,6.227,-0.45731,0.6552746181000606,1.0
VEGF141,24.494,-0.07167,1.0,1.0
WNT141,1825.697,-1.91189,1.553173595775354e-05,0.0019414669947191926
ZEB141,23.302,-0.1897,0.6632922253072636,1.0
ACTB142,29.742,-0.22459,1.0,1.0
BRCA142,78.989,0.5446,0.1297674316485682,1.0
CDK142,203.877,-0.04568,1.0,1.0
EGFR142,8.205,-0.20534,0.3591393401422674,1.0
FOX142,0.919,-0.13725,0.9180291294964076,1.0
GATA142,26.357,0.42503,0.6364020305098446,1.0
HIF142,13.92,0.16568,1.0,1.0
IL142,35.36,0.01869,1.0,1.0
JAK142,239.476,-0.23275,0.8705052637954639,1.0
KRAS142,420.496,0.03982,0.4041603312636517,1.0
LDH142,15.149,0.27881,0.9277352126893597,1.0
MYC142,7.403,-0.31383,1.0,1.0
NFK142,32.665,0.07697,0.930728144233712,1.0
PTEN142,5306.362,0.48158,0.2965850803530905,1.0
RAS142,16.003,0.24577,0.7823374869573398,1.0
STAT142,488.442,-0.2908,0.3578477788114869,1.0
TP142,125.362,-0.14342,0.8521583486531533,1.0
VEGF142,685.582,-0.42879,0.2999558861507322,1.0
WNT142,34.77,0.0194,0.5933139239242323,1.0
ZEB142,4.978,-0.21922,1.0,1.0
ACTB143,189.718,0.08473,0.730332641299208,1.0
BRCA143,49.042,0.42367,0.5466423047072942,1.0
CDK143,58.317,0.24095,0.9613178138635675,1.0
EGFR143,16.007,0.18355,0.3384681193406158,1.0
FOX143,7.646,-0.02479,1.0,1.0
GATA143,0.259,-0.13609,0.9617138032977492,1.0
HIF143,210.682,-0.52138,0.18664289774772774,1.0
IL143,12.687,0.24797,0.6857519318233697,1.0
JAK143,171.475,-0.11472,0.9547778399081385,1.0
KRAS143,9.281,-0.1183,0.9178690748075762,1.0
LDH143,31.078,-0.53138,0.5410892566073436,1.0
MYC143,7.648,0.37749,0.28394589535016235,1.0
NFK143,10.013,0.16156,0.3820722039518582,1.0
PTEN143,95.416,0.12229,0.8128623919623517,1.0
RAS143,189.372,0.34135,0.4311870707418471,1.0
STAT143,433.734,-0.70097,0.11984703837663103,1.0
TP143,147.897,-0.36931,0.21606992611542722,1.0
VEGF143,93.971,0.47397,0.44015737244428843,1.0
WNT143,233.576,0.27456,0.697282841673763,1.0
ZEB143,36.667,0.11489,1.0,1.0
ACTB144,665.835,0.38324,0.44142780877318677,1.0
BRCA144,10.033,0.38301,0.6500736478134839,1.0
CDK144,1.419,-0.00125,0.5296818791485501,1.0
EGFR144,38.038,-0.12021,0.6167908941723966,1.0
FOX144,16.364,-0.10003,1.0,1.0
GATA144,34.585,-0.38567,0.2725832623537839,1.0
HIF144,700.935,-0.06194,0.9656557044023865,1.0
IL144,4.237,0.22287,1.0,1.0
JAK144,50.408,0.22675,0.7372107998624813,1.0
KRAS144,35.672,-0.2897,0.8631452483997563,1.0
LDH144,20.007,-0.15269,0.7640554988411689,1.0
MYC144,16.881,0.20712,1.0,1.0
NFK144,507.427,-0.3478,0.3702828511558333,1.0
PTEN144,74.858,-0.18036,0.363504492276929,1.0
RAS144,21.76,-0.25605,0.7821174906278848,1.0
STAT144,31.677,-0.03692,0.40825514694327114,1.0
TP144,155.321,0.15679,1.0,1.0
VEGF144,0.935,0.10986,0.8565222803471894,1.0
WNT144,1.481,0.1925,1.0,1.0
ZEB144,46.915,-0.04386,0.4324322651557778,1.0
ACTB145,3.246,-0.55525,0.2482762294369538,1.0
BRCA145,62.937,-0.33209,0.8550532400529571,1.0
CDK145,90.763,0.12245,1.0,1.0
EGFR145,74.647,-0.38922,0.7443616212895486,1.0
FOX145,15.789,-0.37884,0.8571503246684198,1.0
GATA145,42.409,-0.157,0.9467074009686026,1.0
HIF145,2536.832,-0.42009,0.19120398881264764,1.0
IL145,77.965,0.04296,0.7143297951717027,1.0
JAK145,1.573,0.12255,1.0,1.0
KRAS145,1.513,0.00405,0.9636794024722634,1.0
LDH145,21456.662,0.01565,1.0,1.0
MYC145,0.415,0.56598,0.7945773270447625,1.0
NFK145,1104.416,-0.0768,0.641076057658037,1.0
PTEN145,2.178,-0.16015,1.0,1.0
RAS145,7.544,-0.20749,0.7560424675249112,1.0
STAT145,107.694,-0.31651,0.4522395485891078,1.0
TP145,1.69,-0.03383,0.982891741487928,1.0
VEGF145,367.115,0.33343,0.5542113881885472,1.0
WNT145,949.1,0.42257,0.4810975265067772,1.0
ZEB145,251.74,-0.36899,0.6970398672046537,1.0
ACTB146,15.16,-0.10498,0.45324277457683754,1.0
BRCA146,24.554,-0.09261,0.6151876068827398,1.0
CDK146,9.948,0.3726,0.9026649274295699,1.0
EGFR146,44.869,-0.81453,0.22777759942277462,1.0
FOX146,72.272,0.42417,0.19892560419884453,1.0
GATA146,83.694,0.15532,0.8491172160160474,1.0
HIF146,5.796,0.35362,0.8406607008802591,1.0
IL146,176.728,-1.38106,0.0070343287624334,0.4612674598316983
JAK146,3974.181,-0.32858,0.17475771426931744,1.0
KRAS146,123.397,-0.16356,0.5622377441835942,1.0
LDH146,14.57,-0.25456,1.0,1.0
MYC146,21.245,0.30022,0.5258526761168715,1.0
NFK146,54.545,0.29873,0.660490742136091,1.0
PTEN146,9.877,-0.09174,1.0,1.0
RAS146,388.378,0.58392,0.17909587392943924,1.0
STAT146,4.272,0.10513,0.4044659820827572,1.0
TP146,195.523,-0.38591,0.332991029506329,1.0
VEGF146,1.889,0.31072,0.8657029662643415,1.0
WNT146,57.743,0.33766,0.5935314787885343,1.0
ZEB146,466.577,0.37163,0.36571548756414896,1.0
ACTB147,43.463,-0.1332,0.7517116444877526,1.0
BRCA147,207.809,-0.06012,0.9500014169910018,1.0
CDK147,56796.655,0.19908,0.6806265970041858,1.0
EGFR147,8.581,0.26282,0.324829594993149,1.0
FOX147,859.182,0.10122,0.4436204691230428,1.0
GATA147,10.953,0.32845,0.5662025624723132,1.0
HIF147,394.096,0.09296,0.7792153519951234,1.0
IL147,12.313,-0.22989,0.7577393127470053,1.0
JAK147,650.721,-0.4985,0.20618417704695702,1.0
KRAS147,52.363,0.08255,0.6800541892479179,1.0
LDH147,12.911,-0.0854,0.9375163281431879,1.0
MYC147,111.734,-0.14014,1.0,1.0
NFK147,92.261,0.19726,0.8748705678827564,1.0
PTEN147,14.987,0.18866,0.841125635707032,1.0
RAS147,1700.061,-0.21516,0.4810772976495452,1.0
STAT147,867.789,-0.44816,0.25803755293125813,1.0
TP147,12.662,0.03256,0.9106149515789083,1.0
VEGF147,133.572,1.81463,0.00035714039631017005,0.029154318066136328
WNT147,0.194,-0.76348,1.0,1.0
ZEB147,37.658,0.35327,0.7636277630734454,1.0
ACTB148,12.557,0.55962,0.5531743061869312,1.0
BRCA148,7.036,-0.23869,0.6591043905056873,1.0
CDK148,9.885,-0.12904,0.5001430275332033,1.0
EGFR148,49.624,0.34098,0.7217884017641375,1.0
FOX148,84.033,-0.06191,0.9351990419841351,1.0
GATA148,80.543,-0.15075,1.0,1.0
HIF148,692.708,0.22093,0.5996382080926591,1.0
IL148,4.256,-0.2758,0.763048197646423,1.0
JAK148,6377.249,-0.1115,0.5567385452057907,1.0
KRAS148,213.602,-0.12507,1.0,1.0
LDH148,151.9,-0.25261,0.8206056463437132,1.0
MYC148,37.071,-0.05297,0.6195385574504773,1.0
NFK148,268.619,-0.08659,0.7555254760851045,1.0
PTEN148,11.133,-0.09207,0.49989719795628973,1.0
RAS148,2578.302,-0.25801,0.4955872369218404,1.0
STAT148,9.795,0.4898,0.6063131153612857,1.0
TP148,257.289,0.1453,0.7740615372885212,1.0
VEGF148,6.821,-0.19361,0.8863183013601904,1.0
WNT148,651.471,0.13361,0.9413617141591647,1.0
ZEB148,1.665,0.55484,0.26606139761373504,1.0
ACTB149,40.679,-0.12962,0.4916646066662324,1.0
BRCA149,283.786,-0.12887,0.7399400515805888,1.0
CDK149,35.475,-0.00124,1.0,1.0
EGFR149,184.223,0.11185,0.7194322702769032,1.0
FOX149,110.883,-0.00292,1.0,1.0
GATA149,27.498,-0.44668,0.3098250926918102,1.0
HIF149,715.34,0.30295,0.663657475678364,1.0
IL149,426.73,0.09113,0.5113935257649007,1.0
JAK149,2.332,0.4896,0.6158181621867317,1.0
KRAS149,111.146,0.29657,0.90930855461107,1.0
LDH149,1920.557,-0.22342,0.3159015171866778,1.0
MYC149,46.078,-0.30139,0.45872948284195897,1.0
NFK149,174.53,0.22696,0.6917699871053242,1.0
PTEN149,839.196,-0.30702,0.4242741419740913,1.0
RAS149,298.734,0.079,1.0,1.0
STAT149,16.547,-0.3434,0.5027800803336615,1.0
TP149,13.188,0.31001,0.6790741448707672,1.0
VEGF149,6.011,-0.50921,0.8300293549019037,1.0
WNT149,9.585,-0.38268,0.280045731750625,1.0
ZEB149,15.368,-0.14142,0.9556976624089462,1.0
ACTB150,495.387,-0.28467,0.2393809480712806,1.0
BRCA150,204.152,0.23943,0.5950746869027251,1.0
CDK150,71.844,0.19126,0.918351581286544,1.0
EGFR150,35.355,0.27002,0.4412038845903011,1.0
FOX150,89.018,-0.27977,0.30815799382971915,1.0
GATA150,206.165,0.42576,0.25229300350109624,1.0
HIF150,25.487,0.03667,0.8045604339725618,1.0
IL150,16.888,-1.98495,0.0018800797740951662,0.1392651684514938
JAK150,199.263,0.15386,0.9686737681206861,1.0
KRAS150,6.408,0.30756,1.0,1.0
LDH150,4.689,0.19389,1.0,1.0
MYC150,0.91,0.2365,1.0,1.0
NFK150,736.916,0.11626,0.4338457967070977,1.0
PTEN150,9.493,0.30285,1.0,1.0
RAS150,13.274,-0.18956,1.0,1.0
STAT150,105.203,0.20492,0.3676209287071689,1.0
TP150,3.036,0.13298,1.0,1.0
VEGF150,137.773,0.16449,0.5946844008122634,1.0
WNT150,4.93,0.08274,0.9213376319469571,1.0
ZEB150,12.922,0.38785,0.7296022238835913,1.0
ACTB151,9.488,-0.39877,0.41466082712810526,1.0
BRCA151,64.197,-0.27782,0.63189975714164,1.0
CDK151,27.61,-0.02344,1.0,1.0
EGFR151,579.343,0.1862,0.6943901697984343,1.0
FOX151,23.334,-0.1328,0.4747803318549576,1.0
GATA151,339.582,0.20165,0.49152660244607466,1.0
HIF151,1272.984,-0.17796,0.43060716100986923,1.0
IL151,3.421,0.43483,0.7387730175039543,1.0
JAK151,22.453,-0.04428,0.5654498255280596,1.0
KRAS151,10.36,0.13001,0.8835371191079499,1.0
LDH151,0.97,-0.49664,1.0,1.0
MYC151,96.833,0.19907,1.0,1.0
NFK151,918.703,0.1555,0.6467681961689145,1.0
PTEN151,1.901,0.03586,0.7745591576617413,1.0
RAS151,143.961,-0.12857,0.6359918759328756,1.0
STAT151,479.48,0.00403,1.0,1.0
TP151,358.667,-0.22505,0.7916162369234152,1.0
VEGF151,5.697,0.18672,0.8697800245181356,1.0
WNT151,34.968,-0.02272,0.5347870399806817,1.0
ZEB151,32.882,-0.04628,0.564621212454275,1.0
ACTB152,568.806,0.19355,0.7630358216853641,1.0
BRCA152,153.05,-0.32297,0.7129987875902288,1.0
CDK152,10.661,-0.03205,0.8352942066009311,1.0
EGFR152,44.937,-0.18172,0.8185480687404315,1.0
FOX152,5.743,-0.1305,0.4805002675076782,1.0
GATA152,3279.016,0.0119,0.4916162569338642,1.0
HIF152,2.014,0.0653,1.0,1.0
IL152,558.019,0.42465,0.15278658679115956,1.0
JAK152,414.374,-0.35622,0.6398749986228945,1.0
KRAS152,19.075,-0.16877,1.0,1.0
LDH152,10073.199,0.3621,0.29231214529129146,1.0
MYC152,20.634,-0.43983,0.3993963662885252,1.0
NFK152,146.73,-0.14806,1.0,1.0
PTEN152,67.268,0.21826,0.8440073072362836,1.0
RAS152,104.118,-0.0025,0.8051495843134929,1.0
STAT152,39.188,-0.07196,0.5334070819932728,1.0
TP152,47.396,0.21449,0.5150456079461752,1.0
VEGF152,0.989,-0.33762,1.0,1.0
WNT152,472.399,-0.67062,0.2278467947247868,1.0
ZEB152,237.899,0.33427,0.7092517190845451,1.0
ACTB153,33.382,2.61805,2.8477991793869036e-05,0.0032546276335850325
BRCA153,11.778,0.12778,0.8766599497708206,1.0
CDK153,852.513,0.33262,0.2546383769944755,1.0
EGFR153,7.795,-0.03159,1.0,1.0
FOX153,447.086,-0.14506,1.0,1.0
GATA153,988.709,0.05511,0.6803375154859147,1.0
HIF153,33.39,0.01974,1.0,1.0
IL153,140.388,-0.42329,0.26518497766071913,1.0
JAK153,62.067,0.00165,0.8603086204190616,1.0
KRAS153,1749.71,0.12021,1.0,1.0
LDH153,397.897,-0.19581,1.0,1.0
MYC153,1044.147,-0.22411,0.2984123160181509,1.0
NFK153,1.056,-0.00882,0.821198448276819,1.0
PTEN153,58.473,0.00362,0.42496248150810534,1.0
RAS153,20.946,-0.31351,0.6926209613859458,1.0
STAT153,107.807,-0.12418,0.37026032258018965,1.0
TP153,31.998,-0.25511,1.0,1.0
VEGF153,186.891,-0.58598,0.34209927982179045,1.0
WNT153,141.525,-0.15695,0.9217022421524935,1.0
ZEB153,5.795,-0.19867,0.7785947526587558,1.0
ACTB154,197.01,0.38628,0.24706111233848335,1.0
BRCA154,20.455,0.7417,0.41509182846359816,1.0
CDK154,262.195,0.05247,0.872975244790491,1.0
EGFR154,557.524,-0.93039,0.017777752483951473,1.0
FOX154,649.772,-0.36934,0.5463120824248143,1.0
GATA154,1138.591,-0.20167,0.33089562960475916,1.0
HIF154,8.748,0.03405,0.7535832946230618,1.0
IL154,394.133,-0.43521,0.47440972555502675,1.0
JAK154,415.901,-0.49354,0.12610418226687686,1.0
KRAS154,45.975,-0.15057,1.0,1.0
LDH154,110.201,-0.08106,0.6173591445601824,1.0
MYC154,2144.926,0.16402,1.0,1.0
NFK154,46.3,0.11439,1.0,1.0
PTEN154,129.921,-0.2985,0.4288872047855264,1.0
RAS154,33.209,-0.00552,1.0,1.0
STAT154,1.22,-0.19299,0.9485304588987366,1.0
TP154,81.112,-0.08963,0.7515361419333066,1.0
VEGF154,77.479,-0.16581,0.9406861868676022,1.0
WNT154,158.039,-0.09999,0.41459879506949177,1.0
ZEB154,1570.806,0.43777,0.17463043640271086,1.0
ACTB155,187.235,0.3973,0.2461162324669616,1.0
BRCA155,6.051,-0.21392,0.719205121154839,1.0
CDK155,162.558,0.24257,1.0,1.0
EGFR155,5545.592,-0.18914,0.9573285838896719,1.0
FOX155,26.27,0.39771,0.464528969815326,1.0
GATA155,12.063,-0.09139,0.722133797935398,1.0
HIF155,393.161,-0.23745,0.3703445169298146,1.0
IL155,6.091,0.14181,1.0,1.0
JAK155,4.71,0.28225,0.5134644711948393,1.0
KRAS155,358.038,-0.18983,0.6394926963741291,1.0
LDH155,52.62,0.31688,0.9092063693436045,1.0
MYC155,17.248,-0.13804,1.0,1.0
NFK155,656.469,0.25509,0.6385814809135022,1.0
PTEN155,58.437,-0.13671,0.7548867184679956,1.0
RAS155,45.559,-0.24155,0.4422268729624427,1.0
STAT155,28.66,0.18484,1.0,1.0
TP155,97.08,-0.321,0.7380335811307059,1.0
VEGF155,6.337,0.01481,0.3952439046196557,1.0
WNT155,31.445,0.04376,1.0,1.0
ZEB155,7.759,0.34255,0.8940780420156442,1.0
ACTB156,12547.295,-0.40375,0.43779920435382924,1.0
BRCA156,37.555,-0.01888,1.0,1.0
CDK156,45.41,0.1433,0.5424825884541815,1.0
EGFR156,15.02,0.08105,0.5352696868917057,1.0
FOX156,36.316,-0.00405,0.4129896505375432,1.0
GATA156,48.09,-0.71573,0.26486017517242805,1.0
HIF156,1.979,0.10273,1.0,1.0
IL156,155.685,0.0266,1.0,1.0
JAK156,96.382,-0.27718,0.7286097802895392,1.0
KRAS156,80.858,0.39862,0.27436985985860385,1.0
LDH156,3565.576,0.34249,0.2908588455130493,1.0
MYC156,216.145,0.1944,0.4432357164486584,1.0
NFK156,356.493,-0.26611,0.6162673840459911,1.0
PTEN156,3.415,0.01016,0.7469517138919307,1.0
RAS156,93.718,-0.18901,0.9027830385629216,1.0
STAT156,176.35,0.02505,0.5212350190550916,1.0
TP156,77.055,0.85873,0.09912432135156418,1.0
VEGF156,67.763,-0.08927,1.0,1.0
WNT156,161.986,0.06552,0.8004248351185732,1.0
ZEB156,3002.742,-0.15217,0.675962465200785,1.0
ACTB157,124.745,0.30548,0.5313509859012806,1.0
BRCA157,81.9,0.00046,1.0,1.0
CDK157,7.342,-0.24799,0.6710820848186035,1.0
